       sample #	   MLII	     V1
              0	    932	   1050
              1	    932	   1050
              2	    932	   1050
              3	    932	   1050
              4	    932	   1050
              5	    932	   1050
              6	    932	   1050
              7	    932	   1050
              8	    933	   1050
              9	    933	   1052
             10	    936	   1052
             11	    937	   1053
             12	    938	   1049
             13	    935	   1048
             14	    936	   1047
             15	    937	   1050
             16	    939	   1052
             17	    941	   1053
             18	    938	   1052
             19	    937	   1049
             20	    930	   1048
             21	    933	   1050
             22	    941	   1051
             23	    939	   1050
             24	    936	   1047
             25	    935	   1046
             26	    937	   1046
             27	    937	   1052
             28	    939	   1054
             29	    940	   1052
             30	    938	   1049
             31	    936	   1049
             32	    932	   1049
             33	    937	   1049
             34	    937	   1053
             35	    941	   1052
             36	    939	   1051
             37	    937	   1048
             38	    937	   1048
             39	    937	   1050
             40	    941	   1052
             41	    942	   1052
             42	    938	   1046
             43	    937	   1046
             44	    934	   1046
             45	    938	   1047
             46	    943	   1048
             47	    942	   1049
             48	    941	   1048
             49	    939	   1045
             50	    936	   1046
             51	    938	   1047
             52	    941	   1050
             53	    941	   1049
             54	    941	   1047
             55	    937	   1044
             56	    937	   1045
             57	    938	   1047
             58	    941	   1051
             59	    943	   1049
             60	    942	   1046
             61	    936	   1046
             62	    936	   1045
             63	    939	   1047
             64	    942	   1049
             65	    942	   1049
             66	    941	   1046
             67	    939	   1041
             68	    937	   1043
             69	    938	   1045
             70	    940	   1049
             71	    944	   1048
             72	    942	   1046
             73	    939	   1042
             74	    938	   1044
             75	    938	   1046
             76	    942	   1049
             77	    943	   1046
             78	    943	   1045
             79	    941	   1044
             80	    938	   1043
             81	    937	   1046
             82	    939	   1051
             83	    945	   1049
             84	    944	   1045
             85	    943	   1044
             86	    941	   1045
             87	    942	   1047
             88	    943	   1048
             89	    945	   1050
             90	    943	   1044
             91	    941	   1044
             92	    941	   1043
             93	    941	   1046
             94	    945	   1049
             95	    945	   1047
             96	    946	   1044
             97	    944	   1043
             98	    943	   1044
             99	    944	   1046
            100	    944	   1050
            101	    947	   1050
            102	    947	   1048
            103	    943	   1047
            104	    944	   1047
            105	    947	   1051
            106	    950	   1054
            107	    955	   1056
            108	    953	   1051
            109	    953	   1050
            110	    953	   1049
            111	    956	   1053
            112	    960	   1053
            113	    965	   1052
            114	    963	   1047
            115	    960	   1041
            116	    960	   1041
            117	    962	   1043
            118	    968	   1043
            119	    969	   1040
            120	    967	   1039
            121	    964	   1038
            122	    963	   1039
            123	    963	   1042
            124	    966	   1043
            125	    969	   1044
            126	    967	   1042
            127	    963	   1039
            128	    959	   1042
            129	    960	   1045
            130	    957	   1045
            131	    957	   1043
            132	    952	   1040
            133	    951	   1038
            134	    951	   1038
            135	    952	   1042
            136	    954	   1045
            137	    953	   1042
