       sample #	   MLII	     V1
              0	    908	    957
              1	    908	    957
              2	    908	    957
              3	    908	    957
              4	    908	    957
              5	    908	    957
              6	    908	    957
              7	    908	    957
              8	    907	    958
              9	    906	    960
             10	    908	    960
             11	    908	    961
             12	    909	    964
             13	    913	    961
             14	    910	    962
             15	    909	    960
             16	    907	    958
             17	    907	    958
             18	    905	    956
             19	    905	    956
             20	    902	    957
             21	    903	    960
             22	    906	    958
             23	    907	    960
             24	    908	    963
             25	    908	    962
             26	    907	    960
             27	    906	    958
             28	    905	    957
             29	    903	    955
             30	    904	    954
             31	    904	    955
             32	    903	    957
             33	    903	    959
             34	    906	    958
             35	    907	    960
             36	    906	    962
             37	    909	    958
             38	    908	    959
             39	    907	    960
             40	    907	    958
             41	    909	    956
             42	    905	    956
             43	    904	    957
             44	    903	    955
             45	    905	    958
             46	    906	    961
             47	    904	    960
             48	    906	    961
             49	    907	    960
             50	    908	    960
             51	    908	    958
             52	    907	    955
             53	    904	    956
             54	    903	    955
             55	    903	    956
             56	    900	    955
             57	    902	    957
             58	    902	    959
             59	    904	    961
             60	    904	    962
             61	    907	    962
             62	    905	    958
             63	    906	    958
             64	    902	    958
             65	    902	    955
             66	    902	    954
             67	    903	    955
             68	    903	    956
             69	    905	    957
             70	    905	    960
             71	    906	    962
             72	    911	    964
             73	    907	    961
             74	    910	    961
             75	    909	    961
             76	    908	    961
             77	    907	    962
             78	    906	    959
             79	    905	    962
             80	    906	    965
             81	    909	    969
             82	    912	    969
             83	    914	    974
             84	    917	    976
             85	    919	    973
             86	    921	    972
             87	    922	    971
             88	    926	    966
             89	    925	    962
             90	    926	    960
             91	    925	    959
             92	    928	    956
             93	    931	    956
             94	    933	    957
             95	    935	    961
             96	    938	    964
             97	    937	    960
             98	    936	    963
             99	    935	    958
            100	    929	    961
            101	    928	    958
            102	    927	    956
            103	    926	    959
            104	    925	    958
            105	    927	    960
            106	    928	    962
            107	    928	    960
            108	    930	    961
            109	    930	    959
            110	    927	    957
            111	    924	    955
            112	    917	    954
            113	    915	    951
            114	    911	    950
            115	    909	    951
            116	    907	    952
            117	    907	    955
            118	    908	    955
            119	    911	    956
            120	    910	    957
            121	    911	    955
            122	    912	    955
            123	    909	    953
            124	    908	    953
            125	    907	    953
            126	    903	    952
            127	    902	    951
            128	    904	    951
            129	    906	    956
            130	    904	    955
            131	    905	    955
            132	    909	    957
            133	    913	    955
            134	    911	    954
            135	    909	    954
            136	    909	    954
            137	    906	    955
            138	    906	    951
            139	    906	    954
            140	    909	    954
            141	    907	    955
            142	    909	    955
            143	    911	    957
            144	    916	    961
            145	    918	    962
            146	    919	    964
            147	    919	    964
            148	    920	    965
            149	    921	    961
            150	    921	    954
            151	    922	    946
            152	    925	    936
            153	    934	    923
            154	    949	    907
            155	    972	    892
            156	   1004	    876
            157	   1049	    865
            158	   1109	    857
            159	   1179	    861
            160	   1255	    869
            161	   1318	    884
            162	   1357	    903
            163	   1358	    919
            164	   1315	    934
            165	   1223	    945
            166	   1096	    949
            167	    968	    947
            168	    843	    945
            169	    772	    939
            170	    752	    938
            171	    773	    938
            172	    817	    946
            173	    864	    952
            174	    903	    959
            175	    926	    965
            176	    938	    969
            177	    941	    968
            178	    938	    971
            179	    930	    969
            180	    926	    971
            181	    923	    969
            182	    920	    967
            183	    922	    968
            184	    921	    967
            185	    924	    965
            186	    924	    964
            187	    924	    965
            188	    924	    966
            189	    926	    967
            190	    926	    967
            191	    926	    970
            192	    927	    973
            193	    928	    970
            194	    929	    971
            195	    927	    967
            196	    929	    967
            197	    928	    965
            198	    925	    964
            199	    926	    965
            200	    922	    962
            201	    923	    967
            202	    928	    970
            203	    930	    968
            204	    928	    970
            205	    931	    969
            206	    930	    967
            207	    931	    966
            208	    930	    967
            209	    927	    964
            210	    925	    963
            211	    926	    963
            212	    929	    964
            213	    929	    965
            214	    929	    967
            215	    930	    968
            216	    930	    967
            217	    932	    967
            218	    931	    968
            219	    931	    966
            220	    930	    965
            221	    927	    963
            222	    926	    962
            223	    927	    962
            224	    927	    962
            225	    925	    963
            226	    926	    964
            227	    926	    965
            228	    930	    967
            229	    931	    966
            230	    931	    969
            231	    933	    963
            232	    929	    961
            233	    931	    962
            234	    928	    960
            235	    927	    960
            236	    928	    962
            237	    930	    962
            238	    931	    964
            239	    930	    965
            240	    931	    967
            241	    935	    966
            242	    936	    964
            243	    936	    963
            244	    936	    962
            245	    935	    960
            246	    936	    961
            247	    932	    959
            248	    933	    960
            249	    933	    959
            250	    936	    963
            251	    938	    964
            252	    937	    963
            253	    939	    962
            254	    941	    963
            255	    941	    962
            256	    940	    958
            257	    940	    958
            258	    938	    959
            259	    939	    957
            260	    941	    960
            261	    938	    962
            262	    942	    963
            263	    942	    965
            264	    944	    966
            265	    947	    965
            266	    950	    965
            267	    949	    962
            268	    948	    958
            269	    946	    958
            270	    945	    956
            271	    945	    958
            272	    946	    957
            273	    945	    959
