       sample #	   MLII	     V1
              0	    886	    948
              1	    886	    948
              2	    886	    948
              3	    886	    948
              4	    886	    948
              5	    886	    948
              6	    886	    948
              7	    890	    948
              8	    897	    948
              9	    904	    947
             10	    917	    947
             11	    940	    954
             12	    976	    960
             13	   1028	    968
             14	   1099	    978
             15	   1178	    980
             16	   1250	    976
             17	   1299	    958
             18	   1311	    929
             19	   1269	    895
             20	   1168	    851
             21	   1040	    816
             22	    912	    792
             23	    784	    793
             24	    687	    810
             25	    702	    836
             26	    753	    864
             27	    804	    889
             28	    842	    908
             29	    861	    921
             30	    866	    926
             31	    860	    931
             32	    855	    934
             33	    851	    936
             34	    851	    938
             35	    850	    940
             36	    850	    941
             37	    850	    944
             38	    851	    947
             39	    851	    950
             40	    850	    952
             41	    853	    955
             42	    852	    954
             43	    852	    953
             44	    852	    953
             45	    851	    951
             46	    851	    952
             47	    850	    953
             48	    852	    955
             49	    854	    952
             50	    853	    955
             51	    860	    956
             52	    861	    955
             53	    861	    960
             54	    861	    958
             55	    861	    959
             56	    863	    957
             57	    865	    959
             58	    866	    956
             59	    864	    954
             60	    864	    955
             61	    866	    955
             62	    869	    957
             63	    869	    959
             64	    871	    961
             65	    873	    962
             66	    874	    963
             67	    875	    961
             68	    876	    957
             69	    877	    956
             70	    877	    957
             71	    876	    957
             72	    873	    960
             73	    876	    959
             74	    878	    962
             75	    880	    963
             76	    882	    960
             77	    885	    961
             78	    886	    960
             79	    889	    961
             80	    889	    958
             81	    888	    960
             82	    889	    960
             83	    890	    960
             84	    890	    959
             85	    890	    959
             86	    893	    961
             87	    894	    961
             88	    897	    963
             89	    898	    964
             90	    900	    964
             91	    901	    963
             92	    903	    963
             93	    905	    960
             94	    904	    961
             95	    905	    960
             96	    905	    960
             97	    906	    964
             98	    908	    966
             99	    909	    967
            100	    911	    969
            101	    914	    968
            102	    914	    965
            103	    914	    963
            104	    914	    962
            105	    912	    962
            106	    914	    960
            107	    913	    961
            108	    913	    961
            109	    915	    962
            110	    920	    961
            111	    926	    962
            112	    931	    964
            113	    930	    963
            114	    932	    961
            115	    932	    960
            116	    935	    959
            117	    936	    958
            118	    936	    953
            119	    940	    954
            120	    942	    952
