       sample #	   MLII	     V1
              0	   1005	   1029
              1	   1005	   1029
              2	   1005	   1029
              3	   1005	   1029
              4	   1005	   1029
              5	   1005	   1029
              6	   1005	   1029
              7	   1005	   1029
              8	   1002	   1029
              9	    996	   1026
             10	    996	   1029
             11	    997	   1035
             12	   1001	   1033
             13	   1002	   1032
             14	    997	   1029
             15	    994	   1028
             16	    988	   1027
             17	    989	   1029
             18	    992	   1032
             19	    994	   1033
             20	    992	   1030
             21	    990	   1024
             22	    987	   1028
             23	    988	   1027
             24	    989	   1030
             25	    993	   1028
             26	    990	   1026
             27	    985	   1021
             28	    982	   1021
             29	    989	   1024
             30	    995	   1026
             31	    997	   1022
             32	    999	   1022
             33	    995	   1021
             34	    991	   1020
             35	    993	   1023
             36	    997	   1027
             37	   1000	   1024
             38	   1002	   1023
             39	   1002	   1026
             40	    999	   1036
             41	   1000	   1045
             42	   1000	   1047
             43	   1004	   1035
             44	   1018	   1021
             45	   1039	    996
             46	   1064	    976
             47	   1087	    959
             48	   1105	    940
             49	   1120	    913
             50	   1138	    881
             51	   1156	    852
             52	   1187	    829
             53	   1225	    813
             54	   1272	    804
             55	   1317	    794
             56	   1364	    785
             57	   1406	    778
             58	   1435	    779
             59	   1444	    782
             60	   1433	    783
             61	   1394	    777
             62	   1318	    775
             63	   1233	    777
             64	   1173	    792
             65	   1143	    807
             66	   1124	    823
             67	   1117	    839
             68	   1111	    859
             69	   1107	    880
             70	   1103	    901
             71	   1099	    921
             72	   1094	    936
             73	   1084	    947
             74	   1073	    957
             75	   1060	    967
             76	   1051	    979
             77	   1047	    991
             78	   1047	   1001
             79	   1039	   1012
             80	   1029	   1016
             81	   1020	   1022
             82	   1010	   1035
             83	   1004	   1048
             84	    998	   1057
             85	    993	   1063
             86	    984	   1067
             87	    975	   1067
             88	    969	   1072
             89	    966	   1081
             90	    967	   1082
             91	    969	   1082
             92	    966	   1083
             93	    963	   1082
             94	    959	   1087
             95	    959	   1091
             96	    960	   1094
             97	    958	   1097
             98	    956	   1095
             99	    954	   1093
            100	    954	   1099
            101	    955	   1103
            102	    956	   1111
            103	    956	   1110
            104	    954	   1112
            105	    952	   1110
            106	    951	   1111
            107	    949	   1119
            108	    949	   1125
            109	    952	   1126
            110	    951	   1127
            111	    945	   1130
            112	    946	   1136
            113	    945	   1141
            114	    947	   1145
            115	    943	   1147
            116	    940	   1151
            117	    939	   1153
            118	    936	   1158
            119	    936	   1167
            120	    936	   1173
            121	    934	   1173
            122	    931	   1169
            123	    932	   1169
            124	    926	   1177
            125	    929	   1183
            126	    931	   1189
            127	    928	   1191
            128	    922	   1191
            129	    918	   1194
            130	    913	   1193
            131	    912	   1199
            132	    919	   1205
            133	    917	   1201
            134	    912	   1199
            135	    906	   1196
            136	    900	   1199
            137	    907	   1200
            138	    910	   1199
            139	    912	   1194
            140	    909	   1190
            141	    907	   1180
            142	    905	   1177
            143	    911	   1175
            144	    916	   1173
            145	    919	   1163
            146	    922	   1156
            147	    919	   1144
            148	    921	   1141
            149	    930	   1139
            150	    935	   1133
            151	    942	   1127
            152	    944	   1115
            153	    946	   1104
            154	    950	   1095
            155	    955	   1092
            156	    964	   1088
            157	    966	   1081
            158	    974	   1073
            159	    977	   1065
            160	    978	   1059
            161	    980	   1061
            162	    986	   1057
            163	    991	   1054
            164	    992	   1048
            165	    992	   1047
            166	    991	   1045
            167	    994	   1047
            168	    994	   1046
            169	    994	   1038
            170	    993	   1037
            171	    991	   1033
            172	    992	   1033
            173	    993	   1038
            174	    994	   1040
            175	    993	   1035
            176	    993	   1032
            177	    991	   1030
            178	    992	   1031
            179	    995	   1034
            180	    991	   1037
            181	    991	   1034
            182	    990	   1032
            183	    989	   1031
            184	    989	   1034
            185	    992	   1034
            186	    993	   1035
            187	    993	   1035
            188	    990	   1030
            189	    983	   1034
            190	    985	   1033
            191	    987	   1038
            192	    991	   1039
            193	    989	   1036
            194	    986	   1034
            195	    984	   1032
            196	    983	   1034
            197	    987	   1038
            198	    991	   1039
            199	    993	   1039
            200	    990	   1035
            201	    985	   1034
            202	    981	   1031
            203	    983	   1036
            204	    985	   1041
            205	    986	   1038
            206	    986	   1037
            207	    985	   1034
            208	    983	   1033
            209	    985	   1039
            210	    987	   1039
            211	    987	   1039
            212	    985	   1036
            213	    987	   1035
            214	    983	   1034
            215	    985	   1037
            216	    984	   1041
            217	    990	   1040
            218	    989	   1035
            219	    986	   1032
            220	    985	   1033
            221	    987	   1035
            222	    990	   1039
            223	    987	   1037
            224	    988	   1032
            225	    988	   1029
            226	    989	   1032
            227	    989	   1031
            228	    991	   1035
            229	    991	   1034
            230	    988	   1033
            231	    986	   1032
            232	    984	   1033
            233	    986	   1033
            234	    992	   1038
            235	    991	   1035
            236	    984	   1029
            237	    985	   1027
            238	    985	   1027
            239	    988	   1033
            240	    988	   1034
            241	    992	   1033
            242	    987	   1028
            243	    983	   1028
            244	    983	   1027
            245	    982	   1029
            246	    987	   1030
            247	    987	   1028
            248	    986	   1025
            249	    983	   1024
            250	    980	   1025
            251	    982	   1024
            252	    986	   1027
            253	    990	   1025
            254	    988	   1023
            255	    985	   1024
            256	    982	   1022
            257	    984	   1028
            258	    987	   1027
            259	    985	   1027
            260	    987	   1022
            261	    986	   1022
            262	    986	   1023
            263	    989	   1026
            264	    990	   1030
            265	    992	   1029
            266	    989	   1027
            267	    988	   1023
            268	    989	   1031
            269	    991	   1031
            270	    995	   1039
            271	    996	   1039
            272	    994	   1035
            273	    986	   1037
            274	    987	   1040
            275	    998	   1042
            276	   1006	   1046
            277	   1002	   1047
            278	   1003	   1042
            279	    999	   1042
            280	    996	   1046
            281	   1001	   1046
            282	   1004	   1051
            283	   1004	   1044
            284	   1003	   1039
            285	    996	   1033
            286	    992	   1032
            287	    993	   1035
            288	    995	   1036
            289	    992	   1037
            290	    992	   1030
            291	    989	   1028
            292	    990	   1024
            293	    989	   1027
            294	    994	   1029
            295	    992	   1030
            296	    989	   1029
            297	    986	   1028
            298	    983	   1029
            299	    984	   1030
            300	    986	   1031
            301	    986	   1029
            302	    983	   1027
            303	    984	   1022
            304	    983	   1026
            305	    986	   1030
            306	    988	   1033
            307	    982	   1033
            308	    981	   1026
            309	    981	   1023
            310	    978	   1025
            311	    981	   1025
            312	    985	   1025
            313	    987	   1025
            314	    985	   1021
            315	    983	   1020
            316	    982	   1018
            317	    988	   1019
            318	    993	   1021
            319	    996	   1021
            320	    994	   1019
            321	    990	   1017
            322	    989	   1018
            323	    991	   1018
            324	    995	   1027
            325	    997	   1025
            326	    997	   1028
            327	    992	   1029
            328	    990	   1027
            329	    995	   1025
            330	   1009	   1009
            331	   1035	    981
            332	   1060	    948
            333	   1079	    914
            334	   1096	    883
            335	   1116	    861
            336	   1137	    843
            337	   1158	    824
            338	   1183	    809
            339	   1208	    790
            340	   1236	    779
            341	   1272	    771
            342	   1308	    766
            343	   1351	    764
            344	   1385	    766
            345	   1414	    769
            346	   1434	    780
            347	   1441	    786
            348	   1429	    791
            349	   1396	    794
            350	   1333	    797
            351	   1261	    804
            352	   1198	    816
            353	   1163	    829
            354	   1144	    838
            355	   1135	    845
            356	   1123	    852
            357	   1116	    867
            358	   1111	    887
            359	   1108	    908
            360	   1107	    926
            361	   1102	    932
            362	   1090	    941
            363	   1076	    950
            364	   1068	    962
            365	   1061	    976
            366	   1056	    990
            367	   1047	    998
            368	   1036	   1005
            369	   1026	   1011
            370	   1021	   1020
            371	   1014	   1031
            372	   1009	   1042
            373	   1001	   1045
            374	    992	   1052
            375	    982	   1055
            376	    976	   1060
            377	    971	   1069
            378	    974	   1076
            379	    967	   1078
            380	    961	   1077
            381	    952	   1078
            382	    948	   1082
            383	    948	   1088
            384	    952	   1091
            385	    953	   1092
            386	    951	   1091
            387	    947	   1090
            388	    941	   1095
            389	    941	   1101
            390	    942	   1103
            391	    941	   1103
            392	    940	   1098
            393	    938	   1102
            394	    938	   1107
            395	    940	   1113
            396	    942	   1115
            397	    939	   1115
            398	    937	   1114
            399	    930	   1118
            400	    931	   1122
            401	    932	   1126
            402	    935	   1133
            403	    936	   1134
            404	    932	   1132
            405	    928	   1133
            406	    927	   1140
            407	    927	   1146
            408	    926	   1155
            409	    927	   1159
            410	    922	   1157
            411	    917	   1156
            412	    913	   1161
            413	    914	   1164
            414	    918	   1170
            415	    921	   1174
            416	    917	   1172
            417	    910	   1178
            418	    911	   1183
            419	    909	   1189
            420	    907	   1193
            421	    907	   1194
            422	    906	   1193
            423	    901	   1195
            424	    898	   1200
            425	    895	   1205
            426	    897	   1212
            427	    896	   1209
            428	    890	   1209
            429	    889	   1206
            430	    887	   1207
            431	    892	   1209
            432	    895	   1211
            433	    892	   1209
            434	    885	   1205
            435	    882	   1199
            436	    882	   1201
            437	    887	   1201
            438	    889	   1199
            439	    891	   1197
            440	    890	   1184
            441	    889	   1182
            442	    887	   1174
            443	    889	   1177
