       sample #	   MLII	     V1
              0	    857	    921
              1	    857	    921
              2	    857	    921
              3	    857	    921
              4	    857	    921
              5	    857	    921
              6	    857	    921
              7	    861	    921
              8	    861	    927
              9	    858	    924
             10	    856	    921
             11	    854	    914
             12	    849	    906
             13	    847	    897
             14	    840	    894
             15	    830	    891
             16	    822	    896
             17	    816	    899
             18	    811	    901
             19	    805	    901
             20	    807	    901
             21	    811	    894
             22	    810	    889
             23	    812	    888
             24	    814	    886
             25	    812	    883
             26	    812	    887
             27	    811	    887
             28	    811	    889
             29	    811	    896
             30	    808	    896
             31	    808	    895
             32	    801	    898
             33	    801	    898
             34	    805	    896
             35	    810	    896
             36	    813	    891
             37	    813	    889
             38	    809	    886
             39	    804	    888
             40	    804	    886
             41	    801	    888
             42	    802	    887
             43	    802	    885
             44	    803	    884
             45	    803	    883
             46	    802	    885
             47	    804	    888
             48	    803	    887
             49	    806	    894
             50	    806	    893
             51	    808	    892
             52	    811	    884
             53	    808	    880
             54	    814	    871
             55	    817	    855
             56	    825	    838
             57	    844	    817
             58	    873	    789
             59	    910	    758
             60	    945	    727
             61	    969	    702
             62	    977	    690
             63	    976	    702
             64	    978	    724
             65	    984	    759
             66	    998	    789
             67	   1021	    816
             68	   1046	    842
             69	   1069	    873
             70	   1073	    922
             71	   1055	    985
             72	    996	   1046
             73	    909	   1092
             74	    808	   1105
             75	    724	   1084
             76	    666	   1038
             77	    640	    982
             78	    628	    935
             79	    622	    902
             80	    614	    885
             81	    600	    876
             82	    590	    869
             83	    590	    864
             84	    596	    853
             85	    609	    839
             86	    612	    827
             87	    615	    823
             88	    619	    822
             89	    627	    830
             90	    634	    834
             91	    644	    831
             92	    664	    834
             93	    687	    832
             94	    710	    838
             95	    735	    840
             96	    757	    849
             97	    778	    856
             98	    789	    872
             99	    796	    884
            100	    794	    895
            101	    790	    904
            102	    790	    911
            103	    796	    911
            104	    805	    907
            105	    812	    903
            106	    804	    900
            107	    788	    902
            108	    778	    905
            109	    782	    907
            110	    805	    904
            111	    827	    897
            112	    832	    890
            113	    825	    882
            114	    817	    883
            115	    810	    880
            116	    808	    883
            117	    816	    880
            118	    821	    873
            119	    825	    869
            120	    822	    867
            121	    815	    864
            122	    807	    867
            123	    801	    870
            124	    803	    869
            125	    803	    867
            126	    799	    858
            127	    796	    847
            128	    789	    837
            129	    787	    830
            130	    789	    825
            131	    787	    826
            132	    783	    826
            133	    784	    829
            134	    783	    831
            135	    784	    832
            136	    791	    832
            137	    798	    830
            138	    797	    827
            139	    794	    824
            140	    782	    814
            141	    779	    816
            142	    783	    812
            143	    781	    813
            144	    778	    815
            145	    771	    811
            146	    772	    813
            147	    782	    814
            148	    794	    813
            149	    794	    808
            150	    789	    799
            151	    783	    795
            152	    774	    791
            153	    760	    792
            154	    745	    794
            155	    730	    796
            156	    725	    794
            157	    727	    792
            158	    738	    800
            159	    749	    805
            160	    757	    809
            161	    769	    818
            162	    782	    827
            163	    793	    829
            164	    792	    831
            165	    781	    832
            166	    770	    829
            167	    764	    829
            168	    766	    828
            169	    772	    828
            170	    781	    829
            171	    790	    831
            172	    797	    833
            173	    806	    837
            174	    811	    838
            175	    816	    839
            176	    817	    838
            177	    819	    839
            178	    813	    844
            179	    810	    847
            180	    810	    852
            181	    816	    855
            182	    826	    859
            183	    832	    862
            184	    840	    860
            185	    847	    858
            186	    849	    858
            187	    846	    858
            188	    846	    858
            189	    841	    860
            190	    831	    866
            191	    823	    871
            192	    817	    879
            193	    816	    880
            194	    829	    884
            195	    843	    886
            196	    847	    886
            197	    854	    884
            198	    853	    884
            199	    843	    883
            200	    840	    883
            201	    833	    885
            202	    828	    888
            203	    833	    890
            204	    836	    890
            205	    837	    892
            206	    834	    893
            207	    832	    897
            208	    840	    897
            209	    841	    899
            210	    844	    891
            211	    838	    889
            212	    835	    889
            213	    835	    892
            214	    839	    891
            215	    841	    894
            216	    830	    891
            217	    817	    885
            218	    812	    887
            219	    814	    888
            220	    823	    885
            221	    836	    884
            222	    839	    887
            223	    840	    888
            224	    839	    890
            225	    838	    890
            226	    839	    892
            227	    838	    890
            228	    837	    889
            229	    839	    887
            230	    836	    889
            231	    827	    896
            232	    816	    901
            233	    809	    901
            234	    816	    902
            235	    829	    895
            236	    837	    888
            237	    843	    875
            238	    844	    874
            239	    832	    871
            240	    820	    875
            241	    810	    882
            242	    812	    888
            243	    820	    889
            244	    833	    892
            245	    846	    886
            246	    854	    882
            247	    850	    878
            248	    841	    878
            249	    829	    878
            250	    816	    883
            251	    815	    887
            252	    819	    888
            253	    829	    890
            254	    837	    883
            255	    843	    880
            256	    839	    880
            257	    836	    878
            258	    834	    883
            259	    833	    883
            260	    828	    886
            261	    829	    885
            262	    829	    880
            263	    827	    876
            264	    826	    876
            265	    831	    873
            266	    834	    872
            267	    838	    878
            268	    846	    880
            269	    851	    883
            270	    848	    878
            271	    849	    874
            272	    839	    875
            273	    832	    877
            274	    830	    879
            275	    828	    878
            276	    836	    877
            277	    844	    875
            278	    842	    875
            279	    840	    874
            280	    835	    875
            281	    841	    877
            282	    852	    877
            283	    860	    877
            284	    857	    877
            285	    850	    873
            286	    849	    872
            287	    853	    874
            288	    860	    874
            289	    872	    867
            290	    878	    859
            291	    884	    851
            292	    886	    851
            293	    884	    851
            294	    875	    864
            295	    868	    876
            296	    858	    885
            297	    858	    886
            298	    857	    887
            299	    860	    881
            300	    861	    870
            301	    856	    862
            302	    854	    860
            303	    849	    872
            304	    864	    885
            305	    879	    899
            306	    889	    906
            307	    894	    906
            308	    890	    903
            309	    876	    903
            310	    861	    898
            311	    844	    895
            312	    838	    888
            313	    842	    882
            314	    848	    875
            315	    856	    869
            316	    853	    863
            317	    850	    861
            318	    844	    869
            319	    834	    871
            320	    822	    874
            321	    814	    874
            322	    809	    871
            323	    807	    867
            324	    805	    864
            325	    810	    865
            326	    815	    869
            327	    824	    871
            328	    834	    875
            329	    838	    874
            330	    838	    871
            331	    833	    871
            332	    828	    871
            333	    822	    873
            334	    820	    875
            335	    825	    877
            336	    822	    879
            337	    824	    880
            338	    823	    882
            339	    822	    884
            340	    827	    883
            341	    831	    887
            342	    833	    886
            343	    842	    881
            344	    848	    875
            345	    851	    869
            346	    845	    871
            347	    830	    871
            348	    814	    882
            349	    812	    887
            350	    825	    887
            351	    842	    878
            352	    854	    864
            353	    854	    852
            354	    843	    844
            355	    834	    833
            356	    822	    824
            357	    825	    810
            358	    842	    790
            359	    867	    757
