       sample #	   MLII	     V1
              0	   1094	   1045
              1	   1094	   1045
              2	   1094	   1045
              3	   1094	   1045
              4	   1094	   1045
              5	   1094	   1045
              6	   1094	   1045
              7	   1094	   1045
              8	   1094	   1045
              9	   1028	   1047
             10	    982	   1042
             11	    958	   1039
             12	    950	   1043
             13	    957	   1047
             14	    967	   1042
             15	    978	   1041
             16	    981	   1042
             17	    984	   1041
             18	    986	   1038
             19	    984	   1039
             20	    984	   1042
             21	    982	   1043
             22	    978	   1038
             23	    974	   1030
             24	    973	   1032
             25	    975	   1038
             26	    976	   1037
             27	    981	   1032
             28	    977	   1032
             29	    978	   1033
             30	    978	   1032
             31	    983	   1027
             32	    988	   1032
             33	    991	   1034
             34	    985	   1036
             35	    982	   1032
             36	    981	   1030
             37	    985	   1036
             38	    990	   1041
             39	    993	   1038
             40	    989	   1033
             41	    985	   1034
             42	    982	   1037
             43	    984	   1042
             44	    984	   1040
             45	    985	   1039
             46	    987	   1039
             47	    987	   1034
             48	    988	   1033
             49	    989	   1037
             50	    989	   1038
             51	    991	   1041
             52	    996	   1039
             53	   1000	   1033
             54	   1001	   1036
             55	    998	   1039
             56	    993	   1036
             57	    986	   1031
             58	    986	   1032
             59	    987	   1035
             60	    988	   1038
             61	    992	   1036
             62	    996	   1038
             63	    998	   1038
             64	   1002	   1038
             65	   1000	   1035
             66	    998	   1032
             67	    998	   1034
             68	    999	   1040
             69	   1005	   1041
             70	   1005	   1036
             71	   1006	   1034
             72	   1008	   1037
             73	   1009	   1040
             74	   1010	   1038
             75	   1009	   1034
             76	   1011	   1037
             77	   1013	   1036
             78	   1012	   1039
             79	   1013	   1035
             80	   1016	   1036
             81	   1018	   1040
             82	   1020	   1037
             83	   1021	   1034
             84	   1021	   1032
             85	   1022	   1037
             86	   1027	   1043
             87	   1031	   1039
             88	   1029	   1034
             89	   1027	   1037
             90	   1027	   1038
             91	   1029	   1036
             92	   1029	   1035
             93	   1032	   1034
             94	   1032	   1038
             95	   1030	   1037
             96	   1027	   1037
             97	   1028	   1038
             98	   1031	   1041
             99	   1033	   1042
            100	   1034	   1036
            101	   1029	   1031
            102	   1028	   1035
            103	   1028	   1041
            104	   1026	   1043
            105	   1026	   1040
            106	   1024	   1040
            107	   1023	   1039
            108	   1019	   1039
            109	   1020	   1038
            110	   1018	   1038
            111	   1018	   1041
            112	   1017	   1039
            113	   1015	   1036
            114	   1013	   1035
            115	   1012	   1041
            116	   1011	   1045
            117	   1009	   1041
            118	   1008	   1036
            119	   1009	   1033
            120	   1009	   1036
            121	   1009	   1041
            122	   1010	   1042
            123	   1009	   1039
            124	   1008	   1041
            125	   1006	   1042
            126	   1004	   1043
            127	   1005	   1040
            128	   1005	   1039
            129	   1007	   1040
            130	   1005	   1043
            131	   1004	   1040
            132	   1004	   1041
            133	   1001	   1041
            134	   1001	   1043
            135	    998	   1042
            136	    996	   1036
            137	    994	   1034
            138	    992	   1041
            139	    995	   1044
            140	    993	   1043
            141	    992	   1040
