       sample #	   MLII	     V1
              0	    972	   1037
              1	    972	   1037
              2	    972	   1037
              3	    972	   1037
              4	    972	   1037
              5	    972	   1037
              6	    972	   1037
              7	    972	   1037
              8	    995	   1037
              9	    989	   1046
             10	    969	   1049
             11	    948	   1049
             12	    943	   1046
             13	    947	   1045
             14	    962	   1046
             15	    976	   1042
             16	    973	   1036
             17	    959	   1036
             18	    949	   1039
             19	    955	   1046
             20	    978	   1049
             21	   1000	   1049
             22	   1012	   1046
             23	   1000	   1047
             24	    980	   1048
             25	    954	   1056
             26	    951	   1064
             27	    957	   1065
             28	    972	   1065
             29	    989	   1068
             30	   1003	   1068
             31	    996	   1070
             32	    984	   1075
             33	    977	   1076
             34	    965	   1077
             35	    945	   1075
             36	    926	   1075
             37	    929	   1077
             38	    945	   1077
             39	    961	   1073
             40	    972	   1070
             41	    982	   1067
             42	    984	   1060
             43	    992	   1058
             44	   1005	   1050
             45	   1016	   1044
             46	   1020	   1032
             47	   1017	   1027
             48	   1006	   1023
             49	    990	   1025
             50	    976	   1032
             51	    968	   1031
             52	    964	   1033
             53	    967	   1028
             54	    969	   1024
             55	    975	   1027
             56	    987	   1032
             57	   1004	   1035
             58	   1013	   1033
             59	    998	   1023
             60	    965	   1018
             61	    944	   1016
             62	    955	   1018
             63	    970	   1019
             64	    973	   1019
             65	    973	   1023
             66	    981	   1027
             67	    989	   1029
             68	    993	   1031
             69	    989	   1023
             70	    977	   1021
             71	    961	   1017
             72	    957	   1018
             73	    962	   1025
             74	    972	   1028
             75	    972	   1030
             76	    963	   1031
             77	    956	   1036
             78	    968	   1040
             79	    983	   1052
             80	    992	   1065
             81	    981	   1072
             82	    956	   1073
             83	    956	   1068
             84	    991	   1062
             85	   1032	   1059
             86	   1060	   1053
             87	   1070	   1041
             88	   1076	   1027
             89	   1075	   1013
             90	   1079	   1008
             91	   1110	   1006
             92	   1164	    997
             93	   1224	    982
             94	   1281	    967
             95	   1317	    953
             96	   1330	    942
             97	   1320	    940
             98	   1301	    940
             99	   1293	    941
            100	   1295	    932
            101	   1298	    923
            102	   1289	    922
            103	   1276	    927
            104	   1258	    938
            105	   1229	    944
            106	   1190	    953
            107	   1155	    963
            108	   1128	    973
            109	   1108	    992
            110	   1096	   1005
            111	   1072	   1012
            112	   1024	   1022
            113	    973	   1030
            114	    945	   1037
            115	    944	   1044
            116	    966	   1045
            117	    987	   1044
            118	    991	   1044
            119	    967	   1042
            120	    938	   1040
            121	    925	   1036
            122	    927	   1034
            123	    941	   1016
            124	    951	   1003
            125	    956	    996
            126	    950	    997
            127	    930	   1007
            128	    917	   1014
            129	    911	   1020
            130	    917	   1023
            131	    924	   1021
            132	    936	   1020
            133	    942	   1022
            134	    942	   1020
            135	    923	   1017
            136	    893	   1012
            137	    870	   1013
            138	    869	   1018
            139	    900	   1025
            140	    934	   1030
            141	    943	   1030
            142	    931	   1031
            143	    917	   1034
            144	    909	   1044
            145	    914	   1055
            146	    920	   1057
            147	    922	   1045
            148	    926	   1034
            149	    933	   1021
            150	    922	   1018
            151	    896	   1022
            152	    886	   1029
            153	    901	   1030
            154	    925	   1029
            155	    936	   1026
            156	    943	   1030
            157	    952	   1030
            158	    956	   1036
            159	    939	   1036
            160	    910	   1038
            161	    901	   1043
            162	    919	   1049
            163	    939	   1056
            164	    940	   1058
            165	    938	   1063
            166	    944	   1059
            167	    953	   1063
            168	    951	   1068
            169	    945	   1073
            170	    944	   1080
            171	    953	   1081
            172	    958	   1077
            173	    956	   1072
            174	    958	   1074
            175	    961	   1078
            176	    969	   1078
            177	    981	   1074
            178	    997	   1065
            179	   1009	   1061
            180	   1008	   1063
            181	   1013	   1062
            182	   1018	   1064
            183	   1020	   1061
            184	   1017	   1056
            185	   1015	   1055
            186	   1014	   1062
            187	   1010	   1068
            188	   1011	   1077
            189	    996	   1077
            190	    982	   1073
            191	    974	   1067
            192	    983	   1060
            193	   1022	   1056
            194	   1049	   1050
            195	   1040	   1037
            196	   1014	   1025
            197	    990	   1012
            198	    979	   1003
            199	    968	    998
            200	    956	   1003
            201	    960	   1003
            202	    973	   1000
            203	    994	   1003
            204	   1015	   1011
            205	   1022	   1025
            206	   1022	   1035
            207	   1031	   1034
            208	   1027	   1027
            209	    993	   1020
            210	    933	   1015
            211	    893	   1015
            212	    896	   1015
            213	    931	   1012
            214	    966	   1010
            215	    975	   1011
            216	    972	   1010
            217	    969	   1019
            218	    969	   1027
            219	    968	   1029
            220	    960	   1030
            221	    943	   1029
            222	    936	   1030
            223	    948	   1028
            224	    979	   1029
            225	    997	   1027
            226	    989	   1022
            227	    974	   1026
            228	    960	   1030
            229	    958	   1040
            230	    972	   1050
            231	    993	   1050
            232	   1000	   1043
            233	    988	   1035
            234	    962	   1035
            235	    950	   1034
            236	    958	   1039
            237	    964	   1039
            238	    944	   1037
            239	    924	   1040
            240	    916	   1040
            241	    922	   1045
            242	    946	   1051
            243	    980	   1048
            244	    999	   1045
            245	    991	   1047
            246	    964	   1056
            247	    949	   1069
            248	    950	   1073
            249	    948	   1071
            250	    944	   1064
            251	    947	   1060
            252	    956	   1054
            253	    960	   1056
            254	    963	   1057
            255	    974	   1051
            256	    989	   1044
            257	    995	   1035
            258	    990	   1032
            259	    974	   1028
            260	    960	   1025
            261	    955	   1020
            262	    960	   1013
            263	    984	   1008
            264	   1010	   1010
            265	   1010	   1016
            266	    983	   1020
            267	    960	   1020
            268	    960	   1019
            269	    977	   1017
            270	    993	   1017
            271	    993	   1023
            272	    978	   1030
            273	    972	   1027
            274	    981	   1026
            275	    990	   1022
            276	    998	   1019
            277	   1004	   1019
            278	   1002	   1023
            279	    990	   1023
            280	    978	   1022
            281	    970	   1021
            282	    971	   1023
            283	    978	   1025
            284	    987	   1033
            285	    992	   1035
            286	    990	   1034
            287	    986	   1033
            288	    987	   1037
            289	    992	   1045
            290	    989	   1050
            291	    981	   1044
            292	    973	   1037
            293	    965	   1029
            294	    964	   1029
            295	    981	   1029
            296	    996	   1032
            297	   1002	   1032
            298	    994	   1027
            299	    982	   1027
            300	    975	   1029
            301	    988	   1032
            302	   1007	   1034
            303	   1015	   1033
            304	    999	   1030
            305	    968	   1032
            306	    937	   1036
            307	    929	   1043
            308	    944	   1047
            309	    971	   1046
            310	    989	   1040
            311	    988	   1034
            312	    978	   1031
            313	    981	   1030
            314	    996	   1029
            315	   1002	   1022
            316	    991	   1015
            317	    975	   1011
            318	    966	   1004
            319	    966	   1008
            320	    968	   1004
            321	    969	   1004
            322	    979	   1000
            323	    984	    996
            324	    982	    993
            325	    971	    990
            326	    968	    986
            327	    977	    981
            328	    985	    972
            329	    987	    970
            330	    984	    973
            331	    987	    982
            332	    999	    992
            333	   1014	    993
            334	   1028	    994
            335	   1024	    995
            336	   1006	    999
            337	    990	   1004
            338	    983	   1008
            339	    988	   1011
            340	   1006	   1012
            341	   1019	   1015
            342	   1012	   1022
            343	    989	   1030
            344	    981	   1034
            345	    989	   1029
            346	    993	   1026
            347	    995	   1018
            348	   1008	   1013
            349	   1027	   1013
            350	   1026	   1017
            351	   1004	   1015
            352	    988	   1015
            353	    988	   1015
            354	   1002	   1021
            355	    999	   1027
            356	    983	   1033
            357	    977	   1029
            358	    986	   1023
            359	    999	   1016
