       sample #	   MLII	     V1
              0	    938	    916
              1	    938	    916
              2	    938	    916
              3	    938	    916
              4	    938	    916
              5	    938	    916
              6	    938	    916
              7	    938	    916
              8	    934	    914
              9	    932	    917
             10	    931	    919
             11	    932	    918
             12	    932	    923
             13	    935	    922
             14	    935	    922
             15	    933	    923
             16	    930	    921
             17	    930	    920
             18	    931	    916
             19	    929	    918
             20	    928	    917
             21	    928	    920
             22	    930	    919
             23	    931	    920
             24	    930	    921
             25	    932	    921
             26	    935	    922
             27	    933	    922
             28	    931	    921
             29	    932	    920
             30	    930	    915
             31	    931	    916
             32	    929	    917
             33	    928	    918
             34	    932	    917
             35	    934	    921
             36	    935	    921
             37	    936	    922
             38	    937	    921
             39	    938	    919
             40	    936	    917
             41	    935	    916
             42	    934	    915
             43	    936	    914
             44	    935	    914
             45	    931	    916
             46	    935	    917
             47	    937	    916
             48	    938	    921
             49	    938	    921
             50	    939	    919
             51	    939	    919
             52	    939	    917
             53	    940	    914
             54	    936	    915
             55	    934	    912
             56	    936	    914
             57	    936	    913
             58	    937	    914
             59	    940	    915
             60	    941	    916
             61	    941	    917
             62	    942	    917
             63	    944	    914
             64	    943	    914
             65	    941	    911
             66	    941	    912
             67	    939	    911
             68	    939	    911
             69	    939	    910
             70	    942	    911
             71	    942	    914
             72	    944	    914
             73	    946	    915
             74	    946	    913
             75	    945	    912
             76	    945	    910
             77	    945	    909
             78	    943	    907
             79	    942	    907
             80	    943	    905
             81	    943	    908
             82	    944	    909
             83	    945	    908
             84	    947	    910
             85	    950	    911
             86	    951	    909
             87	    953	    909
             88	    951	    905
             89	    953	    905
             90	    953	    901
             91	    952	    903
             92	    952	    901
             93	    952	    901
             94	    955	    903
             95	    958	    905
             96	    959	    906
             97	    962	    906
             98	    962	    904
             99	    964	    906
            100	    961	    902
            101	    960	    903
            102	    959	    898
            103	    958	    902
            104	    956	    902
            105	    953	    902
            106	    954	    905
            107	    953	    907
            108	    953	    909
            109	    953	    911
            110	    953	    908
            111	    952	    912
            112	    950	    911
            113	    946	    909
            114	    946	    906
            115	    943	    911
            116	    941	    911
            117	    940	    912
            118	    940	    915
            119	    939	    915
            120	    941	    916
            121	    940	    917
            122	    940	    917
            123	    942	    917
            124	    941	    917
            125	    939	    915
            126	    937	    915
            127	    936	    913
            128	    936	    914
            129	    936	    915
            130	    935	    914
            131	    937	    918
            132	    935	    919
            133	    937	    920
            134	    940	    921
            135	    937	    920
            136	    935	    918
            137	    935	    918
            138	    934	    915
            139	    932	    914
            140	    933	    915
            141	    932	    917
            142	    934	    918
            143	    933	    919
            144	    935	    922
            145	    936	    921
            146	    936	    923
            147	    937	    922
            148	    935	    920
            149	    933	    917
            150	    932	    917
            151	    932	    917
            152	    930	    917
            153	    929	    917
            154	    929	    918
            155	    930	    919
            156	    932	    922
            157	    934	    921
            158	    931	    921
            159	    935	    919
            160	    934	    919
            161	    934	    917
            162	    931	    915
            163	    931	    915
            164	    930	    918
            165	    929	    918
            166	    932	    918
            167	    933	    920
            168	    937	    921
            169	    939	    922
            170	    943	    924
            171	    944	    923
            172	    944	    922
            173	    942	    920
            174	    941	    920
            175	    942	    920
            176	    941	    920
            177	    942	    920
            178	    945	    921
            179	    947	    922
            180	    951	    920
            181	    955	    920
            182	    953	    916
            183	    950	    912
            184	    947	    910
            185	    942	    907
            186	    937	    908
            187	    938	    909
            188	    937	    910
            189	    934	    913
            190	    938	    912
            191	    938	    912
            192	    937	    915
            193	    937	    917
            194	    938	    918
            195	    934	    918
            196	    933	    917
            197	    930	    916
            198	    926	    918
            199	    921	    917
            200	    920	    918
            201	    920	    919
            202	    921	    920
            203	    920	    921
            204	    922	    922
            205	    923	    924
            206	    926	    923
            207	    926	    923
            208	    924	    923
            209	    925	    920
            210	    923	    918
            211	    919	    917
            212	    923	    917
            213	    922	    918
            214	    924	    921
            215	    924	    921
            216	    922	    925
            217	    919	    924
            218	    914	    926
            219	    913	    926
            220	    915	    925
            221	    924	    921
            222	    940	    916
            223	    961	    906
            224	    991	    899
            225	   1024	    888
            226	   1068	    877
            227	   1110	    871
            228	   1148	    868
            229	   1171	    873
            230	   1168	    876
            231	   1138	    886
            232	   1088	    897
            233	   1027	    912
            234	    974	    923
            235	    938	    930
            236	    921	    933
            237	    922	    929
            238	    934	    922
            239	    945	    917
            240	    952	    915
            241	    958	    912
            242	    955	    914
            243	    950	    917
            244	    940	    918
            245	    936	    920
            246	    930	    918
            247	    928	    917
            248	    927	    920
            249	    928	    921
            250	    931	    921
            251	    929	    922
            252	    931	    924
            253	    930	    926
            254	    930	    925
            255	    930	    924
            256	    931	    923
            257	    929	    922
            258	    928	    919
            259	    927	    920
            260	    926	    919
            261	    928	    923
            262	    927	    923
            263	    929	    924
            264	    931	    924
            265	    932	    927
            266	    933	    926
            267	    933	    925
            268	    932	    922
            269	    932	    921
            270	    930	    920
            271	    929	    920
            272	    930	    920
            273	    930	    922
            274	    930	    922
            275	    931	    924
            276	    930	    923
            277	    932	    924
            278	    933	    924
            279	    933	    923
            280	    931	    924
            281	    931	    921
            282	    928	    919
            283	    928	    918
            284	    926	    920
            285	    929	    920
            286	    931	    921
            287	    933	    921
            288	    933	    921
            289	    935	    921
            290	    934	    921
            291	    936	    920
            292	    936	    919
            293	    936	    917
            294	    935	    915
            295	    933	    916
            296	    933	    916
            297	    933	    917
            298	    933	    915
            299	    936	    915
            300	    936	    917
            301	    939	    918
            302	    940	    918
            303	    941	    916
            304	    940	    913
            305	    939	    913
            306	    936	    912
            307	    935	    911
            308	    935	    912
            309	    932	    912
            310	    934	    910
            311	    936	    913
            312	    939	    914
            313	    943	    916
            314	    942	    915
            315	    941	    916
            316	    941	    911
            317	    943	    912
            318	    939	    910
            319	    940	    908
            320	    941	    909
            321	    944	    907
            322	    948	    910
            323	    950	    907
            324	    952	    908
            325	    953	    909
            326	    955	    909
            327	    956	    909
            328	    956	    907
            329	    956	    904
            330	    955	    905
            331	    956	    904
            332	    954	    904
            333	    954	    905
            334	    954	    906
            335	    955	    906
            336	    955	    910
            337	    959	    911
            338	    958	    910
            339	    957	    912
            340	    956	    910
            341	    952	    910
            342	    948	    907
            343	    947	    907
            344	    943	    909
            345	    942	    911
            346	    944	    912
            347	    941	    914
            348	    943	    916
            349	    942	    916
            350	    943	    917
            351	    942	    919
            352	    941	    917
            353	    942	    916
            354	    940	    915
            355	    937	    914
            356	    936	    915
            357	    934	    916
            358	    933	    918
            359	    934	    920
