       sample #	   MLII	     V1
              0	    615	    775
              1	    615	    775
              2	    615	    775
              3	    615	    775
              4	    615	    775
              5	    606	    775
              6	    596	    775
              7	    583	    755
              8	    570	    735
              9	    556	    709
             10	    543	    680
             11	    531	    658
             12	    515	    658
             13	    508	    681
             14	    513	    721
             15	    537	    762
             16	    580	    805
             17	    636	    842
             18	    696	    868
             19	    739	    886
             20	    781	    903
             21	    814	    928
             22	    837	    953
             23	    856	    982
             24	    868	   1005
             25	    880	   1021
             26	    886	   1033
             27	    896	   1045
             28	    905	   1054
             29	    910	   1067
             30	    916	   1082
             31	    924	   1092
             32	    928	   1100
             33	    934	   1107
             34	    945	   1112
             35	    959	   1120
             36	    974	   1127
             37	    984	   1134
             38	    991	   1138
             39	    996	   1144
             40	   1001	   1152
             41	   1008	   1163
             42	   1017	   1167
             43	   1025	   1174
             44	   1033	   1173
             45	   1042	   1173
             46	   1052	   1173
             47	   1060	   1176
             48	   1071	   1174
             49	   1078	   1178
             50	   1084	   1178
             51	   1083	   1178
             52	   1084	   1179
             53	   1084	   1183
             54	   1088	   1187
             55	   1092	   1188
             56	   1093	   1188
             57	   1095	   1188
             58	   1099	   1191
             59	   1104	   1194
             60	   1110	   1198
             61	   1116	   1195
             62	   1119	   1197
             63	   1120	   1197
             64	   1123	   1197
             65	   1129	   1204
             66	   1136	   1207
             67	   1144	   1212
             68	   1151	   1213
             69	   1154	   1211
             70	   1160	   1216
             71	   1166	   1221
             72	   1175	   1223
             73	   1181	   1223
             74	   1186	   1226
             75	   1188	   1227
             76	   1192	   1231
             77	   1198	   1235
             78	   1208	   1238
             79	   1217	   1239
             80	   1220	   1242
             81	   1224	   1243
             82	   1230	   1244
             83	   1238	   1250
             84	   1243	   1253
             85	   1245	   1251
             86	   1244	   1252
             87	   1244	   1251
             88	   1247	   1251
             89	   1250	   1254
             90	   1253	   1256
             91	   1255	   1254
             92	   1254	   1250
             93	   1252	   1250
             94	   1250	   1246
             95	   1249	   1247
             96	   1250	   1245
             97	   1246	   1243
             98	   1241	   1240
             99	   1233	   1234
            100	   1227	   1230
            101	   1221	   1228
            102	   1215	   1226
            103	   1208	   1220
            104	   1200	   1212
            105	   1192	   1207
            106	   1181	   1203
            107	   1173	   1201
            108	   1168	   1197
            109	   1161	   1187
            110	   1151	   1182
            111	   1139	   1173
            112	   1127	   1167
            113	   1118	   1166
            114	   1109	   1163
            115	   1097	   1158
            116	   1085	   1154
            117	   1074	   1149
            118	   1062	   1142
            119	   1056	   1143
            120	   1052	   1140
            121	   1043	   1136
            122	   1034	   1132
            123	   1025	   1128
            124	   1014	   1128
            125	   1007	   1127
            126	   1002	   1129
            127	    998	   1126
            128	    994	   1125
            129	    986	   1121
            130	    979	   1119
            131	    977	   1119
            132	    978	   1123
            133	    974	   1122
            134	    972	   1118
            135	    968	   1116
            136	    961	   1118
            137	    963	   1119
            138	    962	   1118
            139	    960	   1117
            140	    955	   1114
            141	    951	   1112
            142	    949	   1112
            143	    950	   1116
            144	    952	   1117
            145	    951	   1116
            146	    948	   1115
            147	    949	   1113
            148	    946	   1113
            149	    946	   1113
            150	    949	   1116
            151	    947	   1115
            152	    946	   1112
            153	    942	   1112
            154	    945	   1110
            155	    944	   1113
            156	    948	   1114
            157	    948	   1112
            158	    949	   1113
            159	    946	   1111
            160	    945	   1110
            161	    943	   1112
            162	    948	   1115
            163	    949	   1113
            164	    948	   1113
            165	    946	   1110
            166	    941	   1110
            167	    942	   1112
            168	    947	   1112
            169	    946	   1112
            170	    945	   1110
            171	    946	   1105
            172	    947	   1105
            173	    950	   1109
            174	    952	   1110
            175	    954	   1109
            176	    954	   1106
            177	    955	   1106
            178	    954	   1106
            179	    958	   1106
            180	    959	   1107
            181	    958	   1103
            182	    957	   1102
            183	    956	   1099
            184	    954	   1100
            185	    955	   1100
            186	    954	   1102
            187	    957	   1103
            188	    956	   1101
            189	    957	   1097
            190	    953	   1094
            191	    957	   1097
            192	    961	   1096
            193	    960	   1097
            194	    957	   1096
            195	    951	   1095
            196	    949	   1091
            197	    952	   1092
            198	    956	   1093
            199	    959	   1094
            200	    957	   1091
            201	    956	   1088
            202	    952	   1088
            203	    948	   1090
            204	    950	   1092
            205	    952	   1090
            206	    953	   1090
            207	    949	   1086
            208	    949	   1086
            209	    952	   1088
            210	    953	   1088
            211	    954	   1090
            212	    954	   1086
            213	    951	   1084
            214	    951	   1084
            215	    953	   1085
            216	    955	   1085
            217	    953	   1085
            218	    954	   1084
            219	    950	   1082
            220	    951	   1083
            221	    954	   1085
            222	    954	   1086
            223	    954	   1083
            224	    951	   1082
            225	    952	   1080
            226	    951	   1081
            227	    953	   1081
            228	    955	   1086
            229	    955	   1085
            230	    955	   1080
            231	    952	   1080
            232	    952	   1079
            233	    957	   1078
            234	    956	   1080
            235	    956	   1080
            236	    955	   1078
            237	    952	   1075
            238	    950	   1075
            239	    953	   1079
            240	    956	   1080
            241	    956	   1077
            242	    954	   1075
            243	    951	   1073
            244	    951	   1075
            245	    953	   1077
            246	    956	   1079
            247	    959	   1075
            248	    959	   1072
            249	    957	   1071
            250	    952	   1073
            251	    957	   1077
            252	    962	   1082
            253	    964	   1090
            254	    964	   1091
            255	    967	   1089
            256	    968	   1092
            257	    975	   1093
            258	    981	   1091
            259	    986	   1083
            260	    992	   1054
            261	    999	    991
            262	   1013	    915
            263	   1041	    902
            264	   1089	    961
            265	   1185	   1014
            266	   1304	   1026
            267	   1384	   1016
            268	   1402	   1014
            269	   1387	   1018
            270	   1370	   1019
            271	   1357	   1014
            272	   1348	   1008
            273	   1332	   1000
            274	   1312	    994
            275	   1290	    991
            276	   1276	    987
            277	   1257	    981
            278	   1244	    975
            279	   1225	    968
            280	   1203	    965
            281	   1182	    964
            282	   1159	    961
            283	   1130	    954
            284	   1102	    943
            285	   1066	    934
            286	   1028	    918
            287	    989	    907
            288	    946	    898
            289	    902	    888
            290	    851	    881
            291	    803	    873
            292	    762	    859
            293	    724	    839
            294	    694	    814
            295	    663	    776
            296	    635	    744
            297	    615	    725
            298	    600	    711
            299	    590	    693
            300	    585	    675
            301	    572	    655
            302	    555	    634
            303	    538	    618
            304	    524	    597
            305	    518	    575
            306	    511	    557
            307	    498	    557
            308	    489	    579
            309	    486	    613
            310	    504	    653
            311	    545	    692
            312	    591	    732
            313	    636	    766
            314	    674	    801
            315	    708	    822
            316	    733	    851
            317	    756	    879
            318	    772	    905
            319	    787	    926
            320	    797	    942
            321	    806	    954
            322	    811	    972
            323	    822	    990
            324	    828	   1003
            325	    829	   1010
            326	    830	   1018
            327	    831	   1023
            328	    834	   1031
            329	    849	   1041
            330	    862	   1050
            331	    874	   1056
            332	    886	   1061
            333	    894	   1066
            334	    903	   1075
            335	    913	   1084
            336	    931	   1087
            337	    943	   1093
            338	    956	   1095
            339	    969	   1096
            340	    981	   1099
            341	    990	   1104
            342	   1005	   1106
            343	   1017	   1107
            344	   1024	   1107
            345	   1033	   1109
            346	   1034	   1110
            347	   1034	   1114
            348	   1039	   1116
            349	   1041	   1116
            350	   1045	   1115
            351	   1045	   1117
            352	   1048	   1118
            353	   1053	   1124
            354	   1061	   1126
            355	   1067	   1128
            356	   1071	   1130
            357	   1075	   1126
            358	   1077	   1131
            359	   1084	   1135
