       sample #	   MLII	     V1
              0	   1033	    872
              1	   1033	    872
              2	   1033	    872
              3	   1033	    872
              4	   1033	    872
              5	   1033	    872
              6	   1033	    872
              7	   1033	    870
              8	   1033	    872
              9	   1031	    876
             10	   1030	    880
             11	   1033	    887
             12	   1034	    893
             13	   1037	    896
             14	   1031	    895
             15	   1030	    902
             16	   1027	    910
             17	   1032	    918
             18	   1033	    927
             19	   1028	    930
             20	   1026	    934
             21	   1020	    940
             22	   1022	    945
             23	   1022	    954
             24	   1021	    960
             25	   1017	    965
             26	   1013	    966
             27	   1010	    974
             28	   1007	    979
             29	   1009	    989
             30	   1009	    992
             31	   1004	    995
             32	   1000	    999
             33	    997	   1003
             34	    994	   1008
             35	    998	   1015
             36	    998	   1020
             37	    997	   1022
             38	    993	   1023
             39	    990	   1024
             40	    989	   1032
             41	    991	   1034
             42	    992	   1040
             43	    989	   1039
             44	    983	   1037
             45	    984	   1039
             46	    985	   1041
             47	    983	   1044
             48	    986	   1048
             49	    985	   1046
             50	    982	   1045
             51	    982	   1045
             52	    983	   1044
             53	    986	   1047
             54	    989	   1047
             55	    986	   1044
             56	    985	   1040
             57	    983	   1038
             58	    984	   1040
             59	    987	   1046
             60	    990	   1047
             61	    993	   1049
             62	    987	   1046
             63	    985	   1048
             64	    983	   1049
             65	    987	   1053
             66	    989	   1054
             67	    988	   1052
             68	    986	   1051
             69	    980	   1051
             70	    984	   1052
             71	    988	   1055
             72	    987	   1058
             73	    988	   1054
             74	    985	   1054
             75	    980	   1055
             76	    984	   1056
             77	    989	   1059
             78	    989	   1059
             79	    987	   1058
             80	    984	   1054
             81	    981	   1054
             82	    979	   1058
             83	    982	   1061
             84	    985	   1062
             85	    984	   1058
             86	    981	   1056
             87	    977	   1056
             88	    977	   1058
             89	    980	   1059
             90	    979	   1060
             91	    981	   1057
             92	    978	   1056
             93	    976	   1053
             94	    975	   1055
             95	    978	   1057
             96	    982	   1057
             97	    981	   1054
             98	    980	   1053
             99	    977	   1050
            100	    980	   1053
            101	    983	   1057
            102	    981	   1054
            103	    983	   1053
            104	    983	   1054
            105	    981	   1055
            106	    974	   1057
            107	    981	   1059
            108	    984	   1061
            109	    981	   1057
            110	    980	   1056
            111	    976	   1056
            112	    978	   1059
            113	    981	   1060
            114	    984	   1061
            115	    984	   1061
            116	    981	   1056
            117	    982	   1056
            118	    981	   1059
            119	    984	   1061
            120	    986	   1062
            121	    986	   1058
            122	    984	   1054
            123	    985	   1057
            124	    983	   1058
            125	    981	   1060
            126	    986	   1060
            127	    985	   1060
            128	    979	   1055
            129	    980	   1056
            130	    977	   1058
            131	    978	   1060
            132	    985	   1062
            133	    982	   1057
            134	    980	   1051
            135	    979	   1053
            136	    980	   1053
            137	    985	   1055
            138	    989	   1055
            139	    989	   1055
            140	    986	   1052
            141	    984	   1052
            142	    982	   1053
            143	    985	   1051
            144	    987	   1053
            145	    991	   1051
            146	    988	   1049
            147	    985	   1047
            148	    985	   1051
            149	    987	   1053
            150	    990	   1055
            151	    987	   1056
            152	    985	   1053
            153	    984	   1053
            154	    984	   1056
            155	    988	   1057
            156	    994	   1056
            157	    989	   1056
            158	    990	   1054
            159	    986	   1051
            160	    985	   1054
            161	    991	   1055
            162	    995	   1058
            163	    995	   1052
            164	    991	   1051
            165	    990	   1052
            166	    992	   1056
            167	    994	   1058
            168	    994	   1058
            169	    995	   1055
            170	    993	   1050
            171	    990	   1051
            172	    992	   1049
            173	    991	   1053
            174	    996	   1054
            175	    994	   1049
            176	    991	   1045
            177	    983	   1044
            178	    985	   1045
            179	    986	   1049
            180	    993	   1046
            181	    991	   1043
            182	    989	   1042
            183	    991	   1040
            184	    993	   1045
            185	    995	   1045
            186	    998	   1044
            187	    999	   1039
            188	   1001	   1033
            189	   1003	   1034
            190	   1007	   1036
            191	   1018	   1040
            192	   1033	   1039
            193	   1058	   1037
            194	   1115	   1037
            195	   1205	   1037
            196	   1307	   1038
            197	   1354	   1037
            198	   1328	   1028
            199	   1269	   1008
            200	   1230	    974
            201	   1212	    919
            202	   1196	    852
            203	   1183	    809
            204	   1164	    809
            205	   1142	    833
            206	   1114	    852
            207	   1094	    857
            208	   1074	    864
            209	   1053	    871
