       sample #	   MLII	     V1
              0	    924	   1034
              1	    924	   1034
              2	    924	   1034
              3	    924	   1034
              4	    924	   1034
              5	    924	   1034
              6	    924	   1034
              7	    924	   1034
              8	    932	   1034
              9	    944	   1032
             10	    956	   1028
             11	    966	   1023
             12	    969	   1014
             13	    968	   1005
             14	    968	   1004
             15	    967	   1004
             16	    971	   1008
             17	    976	   1007
             18	    981	   1003
             19	    982	    995
             20	    983	    987
             21	    985	    989
             22	    987	    993
             23	    989	    994
             24	    990	    993
             25	    987	    988
             26	    987	    989
             27	    990	    986
             28	    995	    984
             29	   1000	    982
             30	   1005	    978
             31	   1004	    972
             32	    999	    968
             33	   1001	    966
             34	   1002	    970
             35	   1010	    972
             36	   1013	    965
             37	   1014	    960
             38	   1012	    948
             39	   1014	    944
             40	   1020	    941
             41	   1024	    941
             42	   1027	    936
             43	   1029	    930
             44	   1029	    927
             45	   1034	    923
             46	   1042	    921
             47	   1046	    919
             48	   1052	    912
             49	   1053	    909
             50	   1054	    906
             51	   1052	    903
             52	   1052	    904
             53	   1060	    910
             54	   1066	    905
             55	   1069	    901
             56	   1071	    902
             57	   1073	    903
             58	   1074	    910
             59	   1079	    915
             60	   1079	    920
             61	   1076	    918
             62	   1070	    927
             63	   1070	    932
             64	   1065	    940
             65	   1068	    947
             66	   1067	    952
             67	   1059	    956
             68	   1052	    960
             69	   1046	    969
             70	   1042	    976
             71	   1040	    987
             72	   1036	    992
             73	   1031	    993
             74	   1024	    997
             75	   1018	   1003
             76	   1016	   1007
             77	   1012	   1017
             78	   1008	   1020
             79	   1001	   1022
             80	    994	   1026
             81	    988	   1028
             82	    986	   1036
             83	    986	   1041
             84	    986	   1040
             85	    980	   1037
             86	    976	   1034
             87	    971	   1034
             88	    968	   1043
             89	    971	   1050
             90	    971	   1047
             91	    970	   1043
             92	    966	   1041
             93	    964	   1041
             94	    962	   1042
             95	    965	   1044
             96	    965	   1045
             97	    963	   1046
             98	    961	   1045
             99	    959	   1048
            100	    963	   1051
            101	    968	   1049
            102	    968	   1045
            103	    968	   1043
            104	    964	   1040
            105	    963	   1042
            106	    962	   1046
            107	    966	   1051
            108	    969	   1051
            109	    968	   1047
            110	    967	   1044
            111	    971	   1042
            112	    972	   1046
            113	    977	   1046
            114	    975	   1043
            115	    972	   1042
            116	    970	   1042
            117	    966	   1047
            118	    970	   1047
            119	    977	   1047
            120	    981	   1043
            121	    980	   1040
            122	    976	   1038
            123	    974	   1041
            124	    974	   1043
            125	    975	   1048
            126	    978	   1048
            127	    978	   1043
            128	    978	   1041
            129	    977	   1040
            130	    980	   1042
            131	    981	   1042
            132	    981	   1040
            133	    979	   1040
            134	    975	   1039
            135	    974	   1040
            136	    976	   1043
            137	    980	   1045
            138	    981	   1042
            139	    979	   1038
            140	    976	   1035
            141	    973	   1038
            142	    977	   1042
            143	    978	   1047
            144	    979	   1045
            145	    976	   1043
            146	    976	   1040
            147	    975	   1038
            148	    978	   1039
            149	    979	   1042
            150	    981	   1045
            151	    979	   1048
            152	    975	   1046
            153	    979	   1050
            154	    986	   1051
            155	    994	   1057
            156	    999	   1054
            157	   1002	   1046
            158	   1000	   1044
            159	   1002	   1039
            160	   1007	   1045
            161	   1011	   1043
            162	   1018	   1042
            163	   1023	   1034
            164	   1026	   1031
            165	   1026	   1030
            166	   1029	   1034
            167	   1032	   1038
            168	   1031	   1040
            169	   1029	   1039
            170	   1028	   1037
            171	   1027	   1037
            172	   1028	   1038
            173	   1026	   1039
            174	   1019	   1036
            175	   1009	   1031
            176	    998	   1032
            177	    991	   1033
            178	    988	   1039
            179	    989	   1040
            180	    986	   1038
            181	    982	   1035
            182	    979	   1029
            183	    976	   1027
            184	    978	   1032
            185	    978	   1037
            186	    974	   1038
            187	    971	   1039
            188	    968	   1036
            189	    969	   1035
            190	    970	   1036
            191	    972	   1036
            192	    975	   1037
            193	    970	   1032
            194	    967	   1032
            195	    966	   1035
            196	    966	   1043
            197	    970	   1045
            198	    974	   1041
            199	    974	   1037
            200	    973	   1033
            201	    973	   1035
            202	    975	   1042
            203	    980	   1050
            204	    983	   1053
            205	    987	   1042
            206	    991	   1027
            207	   1005	   1022
            208	   1027	   1018
            209	   1065	   1016
            210	   1109	   1018
            211	   1155	   1029
            212	   1207	   1058
            213	   1251	   1108
            214	   1283	   1152
            215	   1287	   1185
            216	   1250	   1203
            217	   1172	   1202
            218	   1079	   1193
            219	    991	   1191
            220	    930	   1194
            221	    903	   1210
            222	    902	   1226
            223	    906	   1240
            224	    909	   1251
            225	    904	   1263
            226	    901	   1273
            227	    895	   1282
            228	    886	   1288
            229	    879	   1300
            230	    873	   1311
            231	    873	   1325
            232	    878	   1334
            233	    881	   1335
            234	    883	   1325
            235	    879	   1301
            236	    874	   1270
            237	    875	   1236
            238	    881	   1205
            239	    894	   1171
            240	    904	   1138
            241	    914	   1105
            242	    923	   1075
            243	    934	   1057
            244	    951	   1046
            245	    968	   1039
            246	    977	   1030
            247	    985	   1022
            248	    987	   1019
            249	    990	   1018
            250	    993	   1016
            251	    996	   1018
            252	    999	   1012
            253	   1003	   1006
            254	   1003	    998
            255	   1005	    997
            256	   1007	    997
            257	   1010	    999
            258	   1011	    999
            259	   1009	    997
            260	   1010	    990
            261	   1010	    989
            262	   1016	    986
            263	   1020	    987
            264	   1019	    982
            265	   1019	    977
            266	   1015	    974
            267	   1017	    973
            268	   1022	    979
            269	   1027	    978
            270	   1030	    975
            271	   1028	    968
            272	   1030	    962
            273	   1030	    962
            274	   1034	    965
            275	   1037	    963
            276	   1038	    961
            277	   1039	    956
            278	   1041	    946
            279	   1042	    941
            280	   1050	    940
            281	   1056	    934
            282	   1061	    930
            283	   1062	    922
            284	   1061	    919
            285	   1061	    918
            286	   1068	    919
            287	   1074	    917
            288	   1080	    910
            289	   1078	    906
            290	   1081	    900
            291	   1083	    900
            292	   1088	    902
            293	   1095	    908
            294	   1097	    907
            295	   1098	    908
            296	   1096	    908
            297	   1097	    911
            298	   1103	    920
            299	   1103	    924
            300	   1103	    924
            301	   1095	    929
            302	   1089	    934
            303	   1085	    945
            304	   1082	    955
            305	   1081	    962
            306	   1078	    967
            307	   1070	    971
            308	   1061	    975
            309	   1055	    982
            310	   1048	    994
            311	   1044	   1007
            312	   1040	   1010
            313	   1034	   1014
            314	   1028	   1013
            315	   1024	   1015
            316	   1019	   1020
            317	   1022	   1023
            318	   1020	   1028
            319	   1013	   1028
            320	   1008	   1031
            321	   1006	   1035
            322	   1004	   1038
            323	   1002	   1040
            324	   1001	   1037
            325	   1000	   1032
            326	    996	   1031
            327	    990	   1031
            328	    990	   1041
            329	    992	   1043
            330	    991	   1045
            331	    986	   1043
            332	    983	   1039
            333	    985	   1039
            334	    989	   1039
            335	    992	   1042
            336	    992	   1041
            337	    986	   1041
            338	    984	   1039
            339	    986	   1044
            340	    988	   1045
            341	    992	   1043
            342	    994	   1041
            343	    990	   1038
            344	    989	   1037
            345	    986	   1038
            346	    989	   1045
            347	    994	   1051
            348	    996	   1047
            349	    996	   1039
            350	    995	   1032
            351	    995	   1034
            352	    995	   1040
            353	    997	   1040
            354	    997	   1042
            355	    995	   1039
            356	    994	   1035
            357	    994	   1035
            358	    997	   1036
            359	    999	   1038
